[로그 시작] 클라이언트 2 로그 파일
[파일 선택] c:\Users\USER\OneDrive\바탕 화면\G1HW3\taein/Expression2.txt
[942번 수식 전송]: 5*10+5+7-6+5*1+4*10/1+8/5+4-1/1
[780번 결과 수신]: SEND:883:7/10+10-4/4-7/8+10+2+5+4+6*6+7/10-1-5-9+2+8*9/5+6-4*5-10
[943번 수식 전송]: 7-2/7/3*3+10-7/6/6/4-9/9*10*9/4*5/1+10*1-4*6/5-9+9*7*7+1
[781번 결과 수신]: SEND:884:2-3*9-1+7/7*1/8*5-7*4*3+10+7-5-6/3-5/4+4-6+2+5+5+10-2-9*2-1/10/6/10+7
[944번 수식 전송]: 9/5*8/5-8-6-1+7*8*5*7*10-3/1*2*10-4/4-9/7*6*2-10/10*7-3/1+10-8-10/10-6/2/4+1*5-9/3*4-5/6/7*7-5+7-3/6*4+8
[782번 결과 수신]: SEND:85:9/9*5*6-2-6-10*8-5-10+9*9-5
[945번 수식 전송]: 2*8/4*10/3-8-5-2/2/5-2+2-1-10*9/5*4/4-3/6/3*3*5+5/5-6
[783번 결과 수신]: SEND:885:5-3+2*2+7-2-4-8/7/7*2-10*10-7*6/8+1-9
[946번 수식 전송]: 6-3-5/7+7-1*10+8+7*9-8-8/2+5-5/7+3-10*2+8+5-3-8+4*8-5-8/7*2+3*9+7*1-8/8-2*10+8/5
[784번 결과 수신]: SEND:886:9+3+6/6/8+1+8/1-7+5*5*5/2+1-10-7-10/1*8*6/9-8+9*8-8-10/1/3+5+2/6*3+5/8*7-2+1*7-6+6/6*4*1+8/8/5+8/8/7
[947번 수식 전송]: 9+9+7*4+5-1*7-4*9*10+3*4+7+9
[오류] 누락된 데이터 재전송 요청 (순번: 91)
[재전송] 91번 수식 전송: 5/4+7*1-2/10+4/8+5*7/5-5*7*5+1-7+1*10+10-3*3+1+1/4+5+8/7*5*8/5/7*2-5*4*3/2/10-10-3*2/10
[948번 수식 전송]: 8-2-9-4*1/8/8/5+7-3-7/8/10
[785번 결과 수신]: SEND:888:8+3-5-7+9/2+2+7+1/5*10*10*1+7/5-3-7+10+4-7-9-2-6+10/1/9+4/3/8*8+9-10*1
[949번 수식 전송]: 10+2/2-9-3/3-6/2*2-7-1-7-2/10/6-9+4+10*5/5+2/1*8+7+8/3+8-8+4*4-7-7+8-10/7-9/3-1*5+10-8/4/9/6-6-2-3+9-2
[786번 결과 수신]: SEND:889:8/7*1-9+5-7+7*7+10+3+3*9+3*10+6-3*4*8-5*4+7-5/9*9/5/9*4-4+7-4+6*8-2*10*6*9/7-9/4+9/8/1-2/8*7+6/4+3
[950번 수식 전송]: 6*5*4*6*5+3*1+10+5+10+8+1-10+7*3+3*10
[787번 결과 수신]: SEND:890:2*7+8/6/2/1-8*5*8+6/5*5/2*9+3*10-10-3+5-8*7-10-5-1*8-4+2-7/4*2+5-2*6*9/8/8/9+6/6+3*2*4/5*3/4
[951번 수식 전송]: 6-1/9*1/3*4-7*7*1-4-6+9+6-5-10+1+2-8*4-9*1*6/4*8*2+5*7+7/9*9*1*4
[오류] 누락된 데이터 재전송 요청 (순번: 92)
[재전송] 92번 수식 전송: 8/7*2+9+5*2/10+2*7/3-5*8
[952번 수식 전송]: 2*4-4/8+2/3-9/2*6/1-1/7-6+4+2*7+2/5/9/4/4+9*3/3/1*7+8-8-5+3*5/7-8/7+10+5-7-4*5/7*1/9-7+1
[788번 결과 수신]: SEND:892:5/5-9+3*5-1+2-10/1+5+9-5-4+6/3-4+1+1-4-4-10*2
[953번 수식 전송]: 6/5-8/8-4-6/1*3-3*4+2+10-2/3*5-7+2/6+8*5*1-7+9*7*8/6*3*8/6
[789번 결과 수신]: SEND:893:2/4-2/3/7+10*7*10*1/5+7+10/5-8+6+6/1+5*5+7/3+5-8*1+2+4/2/6/6/5/1+10*8*5
[954번 수식 전송]: 10/3*10*5/10+8*6/7-1/6+1
[790번 결과 수신]: SEND:894:4-1/2/4*9/7/7+9+3+10*2*3+7/9*10/2*3-9-9+6*9/6+4/7+4+3-8-10/6/2/4-5*3/6-3-1+4-5-8*10*5
[955번 수식 전송]: 2/10*1/6-5-9*3/6/1+4*10/7-3-9-7
[791번 결과 수신]: SEND:895:10-3+10*4-10+5-6/5-1+7+7+8-9/9-1/6/4-10+5/5-3-4*1/4+2*9-6/7+5+5*8/5*6-10-10+1*9-3/6/1*9+5*5
[956번 수식 전송]: 8-3-8/1*3/8/1/9+6-4/8+5+4+8-8+3*9*1-4+8-8*7+10/4*9/3*10+10/2*5+5*7+9*8-2+9*2/8+10-3/8/3-5+1*8+3+1
[792번 결과 수신]: SEND:86:6-9/1*8-7/10+5-6-7*6-9-2*8+10/9
[957번 수식 전송]: 10-1*5*4-8*1*9-2+8/1+2*8*8*5*4/5-9/1-4+5/6+2+8*6/1+8*8*10*1+4*4/3/8*5*9-2/9
[793번 결과 수신]: SEND:896:2*6+1/2*5+2*5+6-1*1-2*4+2/5/4*5*2-4-5+4*9-8/7-8-4/4-2+3+6*3-9*4-1+7+5-10*8
[958번 수식 전송]: 7/4*6*6/3*2-8*6+7-5+10*9+8-1-5/7*9+10*9+7+9+9/2/7
[오류] 누락된 데이터 재전송 요청 (순번: 93)
[재전송] 93번 수식 전송: 5*6+10/8-9/7*6-3*3/3*10*8*2/6/2-4/3+8+8+9*4/7+8/7-4/9-8/10+4/10/5-2*7+8*8/1/5+7/9-5+7-4-4*7
[959번 수식 전송]: 2/6+6/10-7-3*5*10+4*4+2+8/10*8-9*5*9*5/1-8/1*4-10/2+9/1*6+5*4-1/8-3*10/9-2*9/6/3-7*8/7
[794번 결과 수신]: SEND:898:2/3-2-5*4-10*6*1/7*2+8*5-4+5/6-7*4-8+4-5+1-3*3-7/7-6-9+6-2+9*9*6-3/6+8*3*8/9/3-1
[960번 수식 전송]: 2*9/10-8-10/6-9+5/2/7*4-10/7-10+2*1-8*6/6*7*1-7*1-6*6-5/4+7*2/9*6*5-9*5*4/7-8-3*1-6+8+7+2/10/9*9-3
[795번 결과 수신]: SEND:899:4/4+9*2*10*10*10/4/8/2-8+10/8-5+9/8-3*7
[961번 수식 전송]: 7-1+6/2/8*5*1*3-10/2+9/6
[796번 결과 수신]: 84.41666666666667
[962번 수식 전송]: 6/10/8*4/6*1*3+3/8*5*5+4-3+5-6*3*3*8*4/9+4-4/5-3-6+2-5
[797번 결과 수신]: -61.37962962962963
[963번 수식 전송]: 3-10*1-1+8/8-8-7-5/5+3/6/10*9*8*10
[798번 결과 수신]: 33.0
[964번 수식 전송]: 1-9-4-7/1-8*4+1-7+3*5+8-4
[799번 결과 수신]: -63.06111111111111
[965번 수식 전송]: 4+10*2*4+9+5-5-8+5-8*7*6-2/3/7/3+1*8+4
[오류] 누락된 데이터 재전송 요청 (순번: 94)
[재전송] 94번 수식 전송: 8*8/6*7/2+5*5*1*10/9/10*6*6-4+1/10-6*1-8-9+8+3*1-2-9*8-5/6-1-9+6-1+3-1/10+10+2/5
[966번 수식 전송]: 6*4*1+8+7-5-9/6/8*4*5-9-6*3+4+9-10-5+5*8*5+3*3/10*3*10/9
[800번 결과 수신]: SEND:901:5-9+8+2*5+3*5-7-6-8-5*7/5-5*10/10/1/10
[967번 수식 전송]: 6*3+7-7/2-4-1+2+7+10-1+7*4-8*5/9+7*3-8/8+3/7*2
[801번 결과 수신]: SEND:902:6/1/3*7+9/8+10-7-9*3-10-10/10/7/9+7+7/5+10*8+9+4/7/6-3+7/1+6*1/9+1/3+9*3/9+3+2+6*3+2/7+2*6+2+4*2+8*3*4
[968번 수식 전송]: 3/7/7+7/3/9*9/9*4-1*1*4+10-8+5/2-7
[802번 결과 수신]: SEND:903:6/5+2-6*5+7*10+4-6+4/1-9*2*7-6+5/4*7+10+9-10+2*8+2/5-7-10*9*5/8
[969번 수식 전송]: 9*9*2*5*3+2/8/5-4+4*4+5+6/8/7-3+8/8/8/3+4-6/7+1
[970번 수식 전송]: 2+2-8/1*2-4+1/7*1+9-1*2-8+4-2*3+6/10*10*4-5/3/9+4*7+4-2/3/1-2/5+1+3*9*10*10
[803번 결과 수신]: SEND:904:6-6*4+2*2*2+1+4+1/4+10+3-3
[971번 수식 전송]: 6/5*4/8-1*5/5+8/6+7+5+2+10+3+10*7
[804번 결과 수신]: SEND:905:10*3*2*10/10+4-10-6/5+5-1/7-4/3/4*10+8+2+5*10*1+10/8*10/2*6*6+3*10*7/5+1*2-4-6/8-1+2+6-8/9+4-9/8-4*9-7
[972번 수식 전송]: 2/4-5+4*2/8-4-3-5*9+2*1*7+2-2-10+6-5*6-5+7+1-5+1+3*9*6-4*6+3+10+4+7/10/3-8-10*5*1*7+9*2-9
[805번 결과 수신]: SEND:906:3-7*2-5-9/9*10+5+10+2-10*6*8+10*10/2/9+10+1-9-3-8-4*7/6*7+5*5+9+10*3
[806번 결과 수신]: SEND:907:10-9-3/4+8*7-5+4-2+7-9*7+10/8
[973번 수식 전송]: 5-8*5*1+7+2/4*1-1-2+6+7/5+9/4+10/10+1/10+3+8
[974번 수식 전송]: 5-3+3+4/3-6/2+6+4-10*5/6+4*10+2-8+2+4/8/6/8-3/4-7-3-4+9/2+6/2-1*10*3
[807번 결과 수신]: SEND:908:4+10/7*9*2*7*6/1+5*2+7+1-1*10/5*1-10/2-3*3-1-3*2*3+9-10/3/5*1+1/3+2+6/4*8+7*10*10
[975번 수식 전송]: 2*6/5/3+8+4*6-2-3+6+3+4-10/9-9/8-5/2-9-6+7/9/4*8*4
[808번 결과 수신]: SEND:909:9+4*3/6/9+5+4+6/9/10-2*5/7/9-1/2-3/10*8+10-7*6
[976번 수식 전송]: 10+10*3+4*10-8-2*7/3+7+7/9*3+2-8
[809번 결과 수신]: SEND:910:5+8-9+8*2+1+8-10*4/7*10+6+6+5+8-5*3*2-2*5+8+2/2-8*6
[977번 수식 전송]: 6/9-9+6-6+8*3*10/1+9+6/8*4/2+5+6/7+7-4+3+6*2*10+1*3+6-9/2*4*4-1*10
[810번 결과 수신]: SEND:911:8-3-7/2/3*7*1+8-6+7+10+6-5+4/4/5/9-8+4*10+10+5*9*1+7/9*4+2-5+3+3/6*10+6
[978번 수식 전송]: 3/10/6+6-10/8*3*4/8+2*6+5*5+4*4*2+4/4/8+6-4/4/8+4+2*6-6+9+3/3+4/3+6+2/10-6*3+4-8/2+3/1*7-3+3
[811번 결과 수신]: SEND:87:2/1-5+1+2/2*10/1-7*2/9*1+4/3/6*5-1*5/8-1/10-2+1/3-3+7*8*2/2-1
[812번 결과 수신]: SEND:912:5*9+10-7+5*7*10-10+1*6*1-4*9-2/4+5+10-4+10-6-10+10+1-3-4-4*6*7+2
[979번 수식 전송]: 2+4/4-4+1-10-2+6/5/10-3+5*7+6*8*1-4*6-1/3*3+7+8/10-2*1*2
[980번 수식 전송]: 5+9*5/6-2/9/10*6-6*3-1/4-1+3
[오류] 누락된 데이터 재전송 요청 (순번: 95)
[재전송] 95번 수식 전송: 2*3*1+1/6/4*1+4/1*8+7+9-7/5+6/4-5+5+1/2-9+2+7+10-7/8+9*7/4-1-3*1-1*3+8-6
[981번 수식 전송]: 2*2-8*9*9-6-10*10+8-5/5/7*7-2*9*9*10/7
[813번 결과 수신]: 98.54166666666666
[982번 수식 전송]: 9/3+4/6+5+10+5-2-8*1/5+6/9+10*9-7+5*9*4-6*7+1
[814번 결과 수신]: 214.38095238095238
[오류] 누락된 데이터 재전송 요청 (순번: 96)
[재전송] 96번 수식 전송: 6+2-5+6+8/2+8*4+10*2/3/7-8*8+3/8+2+3/1*8*2+3-9/7*4-4+5/6/10-7*4/7+3
[983번 수식 전송]: 2/3+7*6-8*1*9-5+2+1/2*1/4*9*8-10*2-4*3*1+9/2-5
[815번 결과 수신]: SEND:88:6+3-6+7/5*9*10/9*2*3-10
[984번 수식 전송]: 3*9*8*8-10-9/7/4+6+8*7-9/6+5+5-4*5-9/4*8/1+3*3-9/10/3-3/6/3*10/10+2+3*3-7*9+8/4*7-8-2+8/4*1/7
[816번 결과 수신]: SEND:921:8-5+6*3-4/9-10-6+4+1-3+2-4*1/2+2-1+2/10-5-6-2/5/3*8
[985번 수식 전송]: 2*5-7/5+8/1-1-7+9+3/6*8-10/5-5+9*9+1*10*7-8-9/1/2*8/10+10
[817번 결과 수신]: SEND:922:9/9+8/4+1-8+1+6*3/5-7/2-8*8-6+2*7-10+10+4*5/4/1*9-1-6-2/2/3*2/4-1/3-6
[986번 수식 전송]: 7-10/2-5*10/1+8+3*5+3/8-9/8-7+6-10
[818번 결과 수신]: SEND:923:10+9+1-5-10-9/3/8+7/1+2*4-4-8+1+6*9/8-6-10-9+6+6*7/8+8/10*1+10/9/3+8*5*7-3-10/4-9+10/1+2+6/10
[987번 수식 전송]: 7-4+10+8-1*9*1+10+8-10-7
[819번 결과 수신]: SEND:924:4+6-9+7/7-5*5-10+2*6+8+2-2/1
[988번 수식 전송]: 2-3-4/1*9-1*3/3/3/9-1/9/6
[820번 결과 수신]: SEND:925:6-1-2*2+7-9+10-8-4+4+4+2/8/2*7+9+4*4/10-7-1-7/2*5*2-4/8-5
[989번 수식 전송]: 2/3+7/7*9/5-9/10*1-6-7/1/7*8/4/4*9*9+8/10+9/8+2-3/9+10*7-7*5+2+3/2
[821번 결과 수신]: SEND:926:5-8*5/6/8+9*8-7*6+6/9-5*4-6-9*6*5*5*3*8/7
[990번 수식 전송]: 6-2-5/7*7*3+7-10/8-3*5-6+2+3-4+2-6*1+3-5+4/10*6-1-5*10+5-1*5-7
[822번 결과 수신]: SEND:927:5*2+9+10/6+2-1*10-8*2+5+1-6-9*10/3-4/1-9-7/8-8*3/7
[991번 수식 전송]: 10+4+8*7+6+8+6/4+6+10/10+3*4/5*9+3+5/10-8-10-1/3/3+9+9-3-5/2*2*10/3-10+6/1+6-2-9-8+4*2+8/1/7/1+10+7+1*10-4
[823번 결과 수신]: SEND:928:1*10+9*7+2/9*1*1/1-8/6-5/10*1+10*6+1*7/5-4-10
[992번 수식 전송]: 3*2-10-9*2/7-3/8*3-3
[993번 수식 전송]: 4+8-7*3-8/9-6/4+1-6/1/7-9+7-6*3+1-2/4/1*7+7/10*5-9/7/7*5/1*9-4-1+5/6-6-10+9
[824번 결과 수신]: SEND:929:9/1-8*8*9/1*1*4-1*3+9*9+9+6*4/9*9/2-2/10*8-4-8/2-9*7-6-3-2*1*6+10+4/4/1+7/6*4-2
[994번 수식 전송]: 8/7-7/9+10+8/9*4/7/6/1/7+7+3-10-4*7/9/10/6-3+6*8+5/5+8*7+1+4/10+9-6*7+6/2-10+10*2/3-2/10
[825번 결과 수신]: SEND:930:2+5+2-5*5+4+1*5/4-7/10/8/1/1+9+8*8+6*1+6-10*1-6/3+4
[995번 수식 전송]: 1/10*1-9/10-4+5*2/6/4*3/10*10/7-7+6+8*6+10
[826번 결과 수신]: SEND:931:9-1/4+1*8+6*2-1/10*4+6-1+7*10-6*1+1*10
[996번 수식 전송]: 3*7/10+6-5+5*1/4-6*9-4+4/5/4/6+5-2*7*9+5*2/8-8/3/7*3/9-2+5/8/2-5-6-6/8/9/10*2/5*7-3+1*4
[827번 결과 수신]: SEND:932:4/5-2*9/8-6/4*9+4+6*1/5-5-9-6/8/8+7*2-2/6-4*1
[828번 결과 수신]: SEND:933:8-5+1*6-8*10+9+4-2*3+7/1*8*10+2/5*3-6-2*9+3*3+9/1-3-9+2-10/9+9-10+4*7-3/4*4*4*9/10*5-5+4-1-1/10+7
[997번 수식 전송]: 6/1+1+9*4/3/4/10*2+6
[829번 결과 수신]: SEND:934:10+10+1*7+8-6/4*6*8/1*4-6+4*8*4*7-10/8+10+9/9*4-5+9-3
[998번 수식 전송]: 8/6*6*4+3/10/7+9+9*2+5/3-3*3-1*8/9-4-7+10/9*4-8+5*4
[830번 결과 수신]: -133.06666666666666
[999번 수식 전송]: 3-6+8*10*8+7+5-6-3-5+4/10/5
[오류] 누락된 데이터 재전송 요청 (순번: 97)
[재전송] 97번 수식 전송: 10-8*4/1*2+4+10*7+6/6*8+10*6-1/8-10/1-6/10*8*1+10-6-2-8*3/1*4*2/7/6*2+3/3-10*8-4*1*2/7+5*2*1
[1000번 수식 전송]: 1/1*2*9-7+3+1+8/4+6*2+1-4/6-3+1*8*2+10-3+9-3-6+5*6/6-9*4+4/4+4+2/7+6*7*10*4+7-8*2/5/1*5+4*1
[831번 결과 수신]: SEND:939:10+9-7+6+8*6*3/4+2/2/7-10+8/2-10-9+9+8+1-3-2*9+10/3*5-9-1-10*8-5+8+8/7-7/6/6+9/5/1/2*10/3*6
[832번 결과 수신]: SEND:940:7-10-7*7-7*9+9*9-4*2*4*2*3-10/8+3+4-2/4+4/5+3-6+10/5*9-2
[833번 결과 수신]: SEND:941:6-1+3*5/10+9-4+2*5/7-6*5/6+6/3/1/7*6/5+1*9/10
[834번 결과 수신]: SEND:942:5*10+5+7-6+5*1+4*10/1+8/5+4-1/1
[835번 결과 수신]: SEND:943:7-2/7/3*3+10-7/6/6/4-9/9*10*9/4*5/1+10*1-4*6/5-9+9*7*7+1
[오류] 누락된 데이터 재전송 요청 (순번: 98)
[836번 결과 수신]: SEND:945:2*8/4*10/3-8-5-2/2/5-2+2-1-10*9/5*4/4-3/6/3*3*5+5/5-6
[837번 결과 수신]: SEND:946:6-3-5/7+7-1*10+8+7*9-8-8/2+5-5/7+3-10*2+8+5-3-8+4*8-5-8/7*2+3*9+7*1-8/8-2*10+8/5
[838번 결과 수신]: SEND:947:9+9+7*4+5-1*7-4*9*10+3*4+7+9
[839번 결과 수신]: SEND:91:5/4+7*1-2/10+4/8+5*7/5-5*7*5+1-7+1*10+10-3*3+1+1/4+5+8/7*5*8/5/7*2-5*4*3/2/10-10-3*2/10
[840번 결과 수신]: SEND:948:8-2-9-4*1/8/8/5+7-3-7/8/10
[841번 결과 수신]: SEND:949:10+2/2-9-3/3-6/2*2-7-1-7-2/10/6-9+4+10*5/5+2/1*8+7+8/3+8-8+4*4-7-7+8-10/7-9/3-1*5+10-8/4/9/6-6-2-3+9-2
[842번 결과 수신]: SEND:950:6*5*4*6*5+3*1+10+5+10+8+1-10+7*3+3*10
[843번 결과 수신]: SEND:951:6-1/9*1/3*4-7*7*1-4-6+9+6-5-10+1+2-8*4-9*1*6/4*8*2+5*7+7/9*9*1*4
[844번 결과 수신]: SEND:92:8/7*2+9+5*2/10+2*7/3-5*8
[845번 결과 수신]: SEND:952:2*4-4/8+2/3-9/2*6/1-1/7-6+4+2*7+2/5/9/4/4+9*3/3/1*7+8-8-5+3*5/7-8/7+10+5-7-4*5/7*1/9-7+1
[846번 결과 수신]: SEND:953:6/5-8/8-4-6/1*3-3*4+2+10-2/3*5-7+2/6+8*5*1-7+9*7*8/6*3*8/6
[847번 결과 수신]: SEND:954:10/3*10*5/10+8*6/7-1/6+1
[848번 결과 수신]: SEND:955:2/10*1/6-5-9*3/6/1+4*10/7-3-9-7
[849번 결과 수신]: SEND:956:8-3-8/1*3/8/1/9+6-4/8+5+4+8-8+3*9*1-4+8-8*7+10/4*9/3*10+10/2*5+5*7+9*8-
[850번 결과 수신]: 60.277628968253964
[오류] 누락된 데이터 재전송 요청 (순번: 99)
[851번 결과 수신]: SEND:93:5*6+10/8-9/7*6-3*3/3*10*8*2/6/2-4/3+8+8+9*4/7+8/7-4/9-8/10+4/10/5-2*7+8*8/1/5+7/9-5+7-4-4*7
[852번 결과 수신]: SEND:959:2/6+6/10-7-3*5*10+4*4+2+8/10*8-9*5*9*5/1-8/1*4-10/2+9/1*6+5*4-1/8-3*10/9-2*9/6/3-7*8/7
[853번 결과 수신]: SEND:960:2*9/10-8-10/6-9+5/2/7*4-10/7-10+2*1-8*6/6*7*1-7*1-6*6-5/4+7*2/9*6*5-9*5*4/7-8-3*1-6+8+7+2/10/9*9-3
[854번 결과 수신]: SEND:961:7-1+6/2/8*5*1*3-10/2+9/6
[855번 결과 수신]: SEND:962:6/10/8*4/6*1*3+3/8*5*5+4-3+5-6*3*3*8*4/9+4-4/5-3-6+2-5
[856번 결과 수신]: SEND:963:3-10*1-1+8/8-8-7-5/5+3/6/10*9*8*10
[857번 결과 수신]: SEND:964:1-9-4-7/1-8*4+1-7+3*5+8-4
[858번 결과 수신]: SEND:965:4+10*2*4+9+5-5-8+5-8*7*6-2/3/7/3+1*8+4
[859번 결과 수신]: SEND:94:8*8/6*7/2+5*5*1*10/9/10*6*6-4+1/10-6*1-8-9+8+3*1-2-9*8-5/6-1-9+6-1+3-1/10+10+2/5
[860번 결과 수신]: SEND:966:6*4*1+8+7-5-9/6/8*4*5-9-6*3+4+9-10-5+5*8*5+3*3/10*3*10/9
[861번 결과 수신]: 19493.868095238096
[862번 결과 수신]: 192.57142857142856
[오류] 누락된 데이터 재전송 요청 (순번: 100)
[863번 결과 수신]: SEND:968:3/7/7+7/3/9*9/9*4-1*1*4+10-8+5/2-7
[864번 결과 수신]: SEND:969:9*9*2*5*3+2/8/5-4+4*4+5+6/8/7-3+8/8/8/3+4-6/7+1
[865번 결과 수신]: SEND:970:2+2-8/1*2-4+1/7*1+9-1*2-8+4-2*3+6/10*10*4-5/3/9+4*7+4-2/3/1-2/5+1+3*9*10*10
[866번 결과 수신]: SEND:971:6/5*4/8-1*5/5+8/6+7+5+2+10+3+10*7
[867번 결과 수신]: SEND:972:2/4-5+4*2/8-4-3-5*9+2*1*7+2-2-10+6-5*6-5+7+1-5+1+3*9*6-4*6+3+10+4+7/10/3-8-10*5*1*7+9*2-9
[868번 결과 수신]: SEND:973:5-8*5*1+7+2/4*1-1-2+6+7/5+9/4+10/10+1/10+3+8
[869번 결과 수신]: SEND:974:5-3+3+4/3-6/2+6+4-10*5/6+4*10+2-8+2+4/8/6/8-3/4-7-3-4+9/2+6/2-1*10*3
[870번 결과 수신]: SEND:975:2*6/5/3+8+4*6-2-3+6+3+4-10/9-9/8-5/2-9-6+7/9/4*8*4
[871번 결과 수신]: SEND:976:10+10*3+4*10-8-2*7/3+7+7/9*3+2-8
[872번 결과 수신]: SEND:977:6/9-9+6-6+8*3*10/1+9+6/8*4/2+5+6/7+7-4+3+6*2*10+1*3+6-9/2*4*4-1*10
[873번 결과 수신]: SEND:978:3/10/6+6-10/8*3*4/8+2*6+5*5+4*4*2+4/4/8+6-4/4/8+4+2*6-6+9+3/3+4/3+6+2/10-6*3+4-8/2+3/1*7-3+3
[874번 결과 수신]: SEND:979:2+4/4-4+1-10-2+6/5/10-3+5*7+6*8*1-4*6-1/3*3+7+8/10-2*1*2
[875번 결과 수신]: 78.05555555555556
[오류] 누락된 데이터 재전송 요청 (순번: 101)
[876번 결과 수신]: SEND:95:2*3*1+1/6/4*1+4/1*8+7+9-7/5+6/4-5+5+1/2-9+2+7+10-7/8+9*7/4-1-3*1-1*3+8-6
[877번 결과 수신]: SEND:981:2*2-8*9*9-6-10*10+8-5/5/7*7-2*9*9*10/7
[878번 결과 수신]: SEND:982:9/3+4/6+5+10+5-2-8*1/5+6/9+10*9-7+5*9*4-6*7+1
[879번 결과 수신]: SEND:96:6+2-5+6+8/2+8*4+10*2/3/7-8*8+3/8+2+3/1*8*2+3-9/7*4-4+5/6/10-7*4/7+3
[880번 결과 수신]: SEND:983:2/3+7*6-8*1*9-5+2+1/2*1/4*9*8-10*2-4*3*1+9/2-5
[881번 결과 수신]: SEND:984:3*9*8*8-10-9/7/4+6+8*7-9/6+5+5-4*5-9/4*8/1+3*3-9/10/3-3/6/3*10/10+2+3*3-7*9+8/4*7-8-2+8/4*1/7
[882번 결과 수신]: SEND:985:2*5-7/5+8/1-1-7+9+3/6*8-10/5-5+9*9+1*10*7-8-9/1/2*8/10+10
[883번 결과 수신]: SEND:986:7-10/2-5*10/1+8+3*5+3/8-9/8-7+6-10
[884번 결과 수신]: SEND:987:7-4+10+8-1*9*1+10+8-10-7
[885번 결과 수신]: SEND:988:2-3-4/1*9-1*3/3/3/9-1/9/6
[886번 결과 수신]: SEND:989:2/3+7/7*9/5-9/10*1-6-7/1/7*8/4/4*9*9+8/10+9/8+2-3/9+10*7-7*5+2+3/2
[887번 결과 수신]: -6.883333333333333
[오류] 누락된 데이터 재전송 요청 (순번: 102)
[888번 결과 수신]: SEND:991:10+4+8*7+6+8+6/4+6+10/10+3*4/5*9+3+5/10-8-10-1/3/3+9+9-3-5/2*2*10/3-10+6/1+6-2-9-8+4*2+8/1/7/1+10+7+1*10-4
[889번 결과 수신]: SEND:992:3*2-10-9*2/7-3/8*3-3
[890번 결과 수신]: SEND:993:4+8-7*3-8/9-6/4+1-6/1/7-9+7-6*3+1-2/4/1*7+7/10*5-9/7/7*5/1*9-4-1+5/6-6-10+9
[891번 결과 수신]: SEND:994:8/7-7/9+10+8/9*4/7/6/1/7+7+3-10-4*7/9/10/6-3+6*8+5/5+8*7+1+4/10+9-6*7+6/2-10+10*2/3-2/10
[892번 결과 수신]: SEND:995:1/10*1-9/10-4+5*2/6/4*3/10*10/7-7+6+8*6+10
[893번 결과 수신]: SEND:996:3*7/10+6-5+5*1/4-6*9-4+4/5/4/6+5-2*7*9+5*2/8-8/3/7*3/9-2+5/8/2-5-6-6/8/9/10*2/5*7-3+1*4
[894번 결과 수신]: SEND:997:6/1+1+9*4/3/4/10*2+6
[895번 결과 수신]: SEND:998:8/6*6*4+3/10/7+9+9*2+5/3-3*3-1*8/9-4-7+10/9*4-8+5*4
[오류] 누락된 데이터 재전송 요청 (순번: 103)
[896번 결과 수신]: SEND:97:10-8*4/1*2+4+10*7+6/6*8+10*6-1/8-10/1-6/10*8*1+10-6-2-8*3/1*4*2/7/6*2+3/3-10*8-4*1*2/7+5*2*1
[897번 결과 수신]: SEND:1000:1/1*2*9-7+3+1+8/4+6*2+1-4/6-3+1*8*2+10-3+9-3-6+5*6/6-9*4+4/4+4+2/7+6*7*10*4+7-8*2/5/1*5+4*1
[898번 결과 수신]: -79.85
[899번 결과 수신]: 635
[연결 종료] 서버와의 연결이 종료됨.
